Time,Open,High,Low,Last,Change,%Chg,Volume
06/13/2022,808,817.4,734.2,749.2,-72.6,-8.83%,2093976
06/10/2022,875,880.4,821.8,821.8,-52.8,-6.04%,1588231
06/09/2022,954,956.039,874.6,874.6,-88.4,-9.18%,1544963
06/08/2022,985,1001,950.6,963,-28,-2.83%,1546519
06/07/2022,988.4,1005.5,973.4,991,-4.8,-0.48%,519308
06/06/2022,1005.5,1019,976.999,995.8,26.8,+2.77%,884428
06/01/2022,1024,1026,969,969,-32.5,-3.25%,702885
05/31/2022,1025,1025.989,988.6,1001.5,-10,-0.99%,867157
05/30/2022,1011.5,1038.7,1011.5,1011.5,25.1,+2.54%,706025
05/27/2022,957.4,991.8,943.6,986.4,20.8,+2.15%,732408
05/26/2022,882,969.6,879.6,965.6,81.2,+9.18%,1222637
05/25/2022,860,900.4,842.409,884.4,12.4,+1.42%,2070516
05/24/2022,938.4,955.6,868.8,872,-80.8,-8.48%,1893948
05/23/2022,980.8,995.8,923,952.8,-23.4,-2.40%,1291905
"Downloaded from Barchart.com as of 06-05-2023 04:45pm CDT"
