Time,Open,High,Low,Last,Change,%Chg,Volume
09/08/2022,2130,2130,2020,2080,45,+2.21%,50521
09/07/2022,2030,2055,1938,2035,5,+0.25%,69741
09/06/2022,2040,2055,2005,2030,30,+1.50%,57401
09/05/2022,1994,2110,1974,2000,-35,-1.72%,72772
09/02/2022,1966,2160,1882,2035,75,+3.83%,48393
09/01/2022,1988,2040,1947.449,1960,-50,-2.49%,35204
08/31/2022,1928,2085,1928,2010,-5,-0.25%,40647
08/30/2022,2050,2092.651,1994,2015,-5,-0.25%,35725
08/26/2022,2150,2150,2020,2020,-25,-1.22%,38945
08/25/2022,1964,2130,1964,2045,0,0.00%,45658
08/24/2022,1980,2045.08,1888,2045,47,+2.35%,23385
08/23/2022,1944,2025,1900,1998,24,+1.22%,605420
08/22/2022,2075,2090,1974,1974,-121,-5.78%,48555
08/19/2022,2115,2150,2095,2095,-60,-2.78%,18986
08/18/2022,2085,2200,2075,2155,30,+1.41%,39479
08/17/2022,2195,2245,2105,2125,-115,-5.13%,55296
08/16/2022,2255,2260,2210,2240,-15,-0.67%,31497
08/15/2022,2200,2255,2180.75,2255,75,+3.44%,44257
08/12/2022,2105,2200,2104.16,2180,5,+0.23%,17411
08/11/2022,2175,2210,2055,2175,20,+0.93%,36558
08/10/2022,2045,2160,2025,2155,95,+4.61%,44189
08/09/2022,2170,2175.4,2025,2060,-55,-2.60%,41907
08/08/2022,2035,2155,2035,2115,-20,-0.94%,27335
08/05/2022,2170,2205,2130,2135,-35,-1.61%,29502
08/04/2022,2170,2255,2160,2170,-40,-1.81%,52172
08/03/2022,2190,2355,2190,2210,0,0.00%,281076
08/02/2022,2215,2259.4,2205,2210,-65,-2.86%,271944
08/01/2022,2285,2325,2255,2275,-10,-0.44%,62384
07/29/2022,2335,2335,2225,2285,55,+2.47%,42244
07/28/2022,2230,2270,2195,2230,0,0.00%,96688
07/27/2022,2165,2268.444,2145,2230,60,+2.76%,141242
07/26/2022,2170,2225,2150,2170,-20,-0.91%,33097
07/25/2022,2195,2230,2160,2190,-30,-1.35%,73295
07/22/2022,2220,2295,2175,2220,10,+0.45%,83030
07/21/2022,2125,2225,2120,2210,70,+3.27%,87903
07/20/2022,2045,2155,2036.08,2140,70,+3.38%,74840
07/19/2022,2030,2077.528,2005,2070,30,+1.47%,101144
07/18/2022,2060,2100,2030,2040,0,0.00%,26585
