Time,Open,High,Low,Last,Change,%Chg,Volume
07/04/2022,4.365,4.407,4.317,4.38,0.066,+1.53%,4052192
07/01/2022,4.303,4.425,4.275,4.314,-0.017,-0.39%,8156064
06/30/2022,4.3,4.345,4.202,4.331,0.004,+0.09%,9786028
06/29/2022,4.353,4.379,4.309,4.327,-0.082,-1.86%,4232333
06/28/2022,4.441,4.498,4.402,4.409,-0.005,-0.11%,6537774
06/27/2022,4.361,4.457,4.361,4.414,0.071,+1.63%,7298003
06/24/2022,4.27,4.354,4.212,4.343,0.1,+2.36%,5013194
06/23/2022,4.34,4.374,4.213,4.243,-0.134,-3.06%,11715432
06/22/2022,4.235,4.417,4.207,4.377,0.069,+1.60%,13499996
06/21/2022,4.344,4.42,4.287,4.308,-0.019,-0.44%,11067921
06/20/2022,4.293,4.354,4.242,4.327,0.08,+1.88%,10090136
06/17/2022,4.214,4.379,4.198,4.247,0.057,+1.36%,11734472
06/16/2022,4.252,4.252,4.128,4.19,-0.072,-1.69%,10810871
06/15/2022,4.317,4.343,4.258,4.262,0.081,+1.94%,10440193
06/14/2022,4.233,4.26,4.144,4.181,0.023,+0.55%,10446186
06/13/2022,4.301,4.304,4.154,4.158,-0.165,-3.82%,12499496
06/10/2022,4.683,4.683,4.311,4.323,-0.431,-9.07%,18527018
06/09/2022,4.954,4.955,4.751,4.754,-0.227,-4.56%,9521572
06/08/2022,5.04,5.04,4.948,4.981,-0.058,-1.15%,5230935
06/07/2022,5.074,5.107,5.036,5.039,-0.047,-0.92%,5023403
"Downloaded from Barchart.com as of 06-08-2023 04:21pm CDT"
