Time,Open,High,Low,Last,Change,%Chg,Volume
08/26/2022,2568,2604,2507,2507,-47,-1.84%,970392
08/25/2022,2557,2579,2540,2554,7,+0.27%,425710
08/24/2022,2531,2549,2487,2547,12,+0.47%,581838
08/23/2022,2540,2569,2525,2535,-20,-0.78%,284781
08/22/2022,2598,2598,2541,2555,-31,-1.20%,608703
08/19/2022,2605,2621,2573,2586,-37,-1.41%,1806191
08/18/2022,2615,2623,2586,2623,15,+0.58%,453877
08/17/2022,2671,2679,2594,2608,-58,-2.18%,347074
08/16/2022,2697,2708,2645.727,2666,-21,-0.78%,405744
08/15/2022,2703,2703.812,2668,2687,11,+0.41%,243345
08/12/2022,2663,2699,2644,2676,21,+0.79%,290611
08/11/2022,2682,2703,2655,2655,-26,-0.97%,504822
08/10/2022,2620,2681,2577,2681,82,+3.16%,379328
08/09/2022,2654,2659,2587,2599,-59,-2.22%,276281
08/08/2022,2608,2676.375,2601.5,2658,48,+1.84%,312208
08/05/2022,2634,2654,2610,2610,-35,-1.32%,235056
08/04/2022,2584,2659,2575.01,2645,71,+2.76%,440862
08/03/2022,2562,2603,2546,2574,16,+0.63%,2032037
08/02/2022,2609,2609.707,2530,2558,-58,-2.22%,334809
08/01/2022,2617,2631,2584,2616,18,+0.69%,323782
07/29/2022,2597,2644,2576,2598,7,+0.27%,474005
07/28/2022,2695,2695,2562,2591,-84,-3.14%,595308
07/27/2022,2644,2696,2624.606,2675,58,+2.22%,353130
07/26/2022,2666,2687,2613,2617,-42,-1.58%,305534
07/25/2022,2681,2681,2647,2659,-31,-1.15%,1293636
07/22/2022,2663,2709,2650,2690,23,+0.86%,308922
07/21/2022,2696,2706,2635,2667,-28,-1.04%,405800
07/20/2022,2689,2706.4,2619,2695,14,+0.52%,1064116
07/19/2022,2619,2701,2618,2681,26,+0.98%,411584
07/18/2022,2636,2655,2612,2655,42,+1.61%,267114
07/15/2022,2560,2627,2523,2613,73,+2.87%,427187
07/14/2022,2531,2581,2519,2540,-4,-0.16%,387678
07/13/2022,2546,2563,2499,2544,8,+0.32%,543404
07/12/2022,2497,2547,2465,2536,26,+1.04%,487522
07/11/2022,2549,2552,2496,2510,-34,-1.34%,480458
07/08/2022,2483,2546,2483,2544,22,+0.87%,550793
07/07/2022,2447,2535,2447,2522,58,+2.35%,952935
07/06/2022,2470,2517,2458,2464,33,+1.36%,464533
07/05/2022,2468,2474,2392,2431,-23,-0.94%,515255
07/04/2022,2520,2547,2454,2454,-55,-2.19%,384023
07/01/2022,2459,2521,2445,2509,31,+1.25%,492789
06/30/2022,2491,2499,2382,2478,-64,-2.52%,1075329
06/29/2022,2606,2628,2537,2542,-102,-3.86%,590425
06/28/2022,2582,2673,2582,2644,65,+2.52%,655016
06/27/2022,2639,2639,2559.201,2579,23,+0.90%,1833480
06/24/2022,2516,2567,2502.728,2556,58,+2.32%,1510216
06/23/2022,2523,2555,2489,2498,-45,-1.77%,621418
06/22/2022,2562,2569.5,2519,2543,-63,-2.42%,587487
06/21/2022,2666,2678,2604,2606,-52,-1.96%,310685
06/20/2022,2632,2671,2610,2658,51,+1.96%,334832
06/17/2022,2559,2656,2553,2607,46,+1.80%,1006708
06/16/2022,2735,2735,2561,2561,-166,-6.09%,1003622
06/15/2022,2729,2753,2638,2727,161,+6.27%,3732571
06/14/2022,2542,2580,2480,2566,40,+1.58%,692763
06/13/2022,2649,2649,2511.8,2526,-151,-5.64%,980437
06/10/2022,2727,2751,2674.599,2677,-69,-2.51%,982921
06/09/2022,2736,2773,2725,2746,-2,-0.07%,662502
06/08/2022,2715,2753,2705,2748,47,+1.74%,889893
06/07/2022,2652,2704,2652,2701,28,+1.05%,409128
06/06/2022,2684,2701,2659,2673,44,+1.67%,480922
06/01/2022,2754,2767,2629,2629,-94,-3.45%,582022
05/31/2022,2736,2757,2696,2723,-32,-1.16%,1647865
05/30/2022,2779,2789.92,2742,2755,25,+0.92%,1452915
05/27/2022,2728,2758,2697,2730,2,+0.07%,741772
05/26/2022,2664,2729,2629,2728,89,+3.37%,652860
"Downloaded from Barchart.com as of 06-08-2023 04:20pm CDT"
