Time,Open,High,Low,Last,Change,%Chg,Volume
04/13/2023,102.38,103.22,101.81,102.34,-0.44,-0.43%,461422
04/12/2023,101.18,103.48,101.14,102.78,1.96,+1.94%,569075
04/11/2023,99.77,101.06,99.77,100.82,2.055,+2.08%,507570
04/06/2023,98.41,99.09,97.77,98.765,-0.315,-0.32%,567335
04/05/2023,101.6,101.82,98.75,99.08,-2.36,-2.33%,745655
04/04/2023,101.28,102.88,101.28,101.44,0.66,+0.65%,516441
04/03/2023,101.08,101.54,100.64,100.78,0.07,+0.07%,387328
03/31/2023,100.86,101.22,100.3,100.71,-0.01,-0.01%,495702
03/30/2023,99.29,100.8,99.17,100.72,1.76,+1.78%,453628
03/29/2023,98.81,99.12,97.61,98.96,-0.14,-0.14%,628820
03/28/2023,99.46,99.86,98.58,99.1,0.19,+0.19%,491325
03/27/2023,98.99,99.47,97.81,98.91,1.05,+1.07%,398202
03/24/2023,98.6,98.6,96.27,97.86,-0.86,-0.87%,920904
03/23/2023,98.21,99.045,96.87,98.72,0.39,+0.40%,446364
03/22/2023,97.35,98.96,97.27,98.33,0.89,+0.91%,458730
03/21/2023,96.82,97.8,96.75,97.44,1.8,+1.88%,455431
03/20/2023,94.87,96.12,92.36,95.64,1.15,+1.22%,719555
03/17/2023,95.72,97.3,93.83,94.49,-1.42,-1.48%,757632
03/16/2023,95.96,96.46,93.91,95.91,1.26,+1.33%,819629
03/15/2023,96.09,97.205,92.53,94.65,-0.85,-0.89%,1113656
03/14/2023,94.69,95.87,93.3,95.5,0.83,+0.88%,1012150
03/13/2023,97.84,98.04,94.31,94.67,-3.11,-3.18%,1006370
03/10/2023,97.3,98.33,96.02,97.78,-1.45,-1.46%,803141
03/09/2023,101.44,103.68,97.31,99.23,-1.61,-1.60%,1164779
03/08/2023,100.72,101.68,100.48,100.84,0,0.00%,471718
03/07/2023,101.4,101.7,100.8,100.84,-0.46,-0.45%,433436
03/06/2023,101.34,101.92,100.96,101.3,-0.16,-0.16%,375041
03/03/2023,99.46,102.02,99.36,101.46,2.35,+2.37%,692926
03/02/2023,98.73,99.35,97.6,99.11,-0.02,-0.02%,422535
03/01/2023,98.24,100.64,98.24,99.13,1.18,+1.20%,637943
02/28/2023,97.76,98.755,97.03,97.95,-0.35,-0.36%,439356
02/27/2023,98.31,98.84,97.86,98.3,0.68,+0.70%,409894
02/24/2023,99.86,99.92,97.19,97.62,-2.08,-2.09%,766797
02/23/2023,98.73,100.06,98.515,99.7,1.47,+1.50%,518197
02/22/2023,98.3,98.77,97.67,98.23,-0.28,-0.28%,491254
02/21/2023,99.59,99.64,97.97,98.51,-1.12,-1.12%,415041
02/20/2023,99.96,100.52,99.625,99.63,0.07,+0.07%,306991
02/17/2023,99.11,99.91,98.7,99.56,0.06,+0.06%,519587
02/16/2023,99.65,99.96,98.28,99.5,0.3,+0.30%,515500
02/15/2023,97.69,99.24,97.62,99.2,1.37,+1.40%,417913
02/14/2023,98.01,98.52,97.39,97.83,0.07,+0.07%,484527
02/13/2023,98.29,98.84,97.61,97.76,-0.13,-0.13%,332906
02/10/2023,99.27,99.495,97.41,97.89,-1.41,-1.42%,483316
02/09/2023,98,99.46,98,99.3,1.81,+1.86%,411129
02/08/2023,97.49,98.47,96.525,97.49,0.2,+0.21%,418616
02/07/2023,97.26,97.97,96.77,97.29,0.37,+0.38%,387005
