Time,Open,High,Low,Last,Change,%Chg,Volume
11/18/2022,344.573,344.59,329.9,330.66,-9.1,-2.68%,1802
11/17/2022,331.4,339.76,329.78,339.76,1.63,+0.48%,1870
11/16/2022,344.79,345.13,336.86,338.13,-7.39,-2.14%,1254
11/15/2022,351.2,351.2,343.86,345.52,1.67,+0.49%,3095
11/14/2022,337.86,343.87,335.8,343.85,2.27,+0.66%,653
11/11/2022,330.27,341.89,329.8,341.58,15.01,+4.60%,1896
11/10/2022,318.55,326.92,318.55,326.57,26.15,+8.70%,2917
11/09/2022,299.64,302.66,297.709,300.42,-0.85,-0.28%,1297
11/08/2022,301.36,309.84,299.94,301.27,4.84,+1.63%,1480
11/07/2022,288.83,296.75,288.265,296.43,13.66,+4.83%,1014
11/04/2022,290.38,290.6,278.51,282.77,-6.14,-2.13%,1781
11/03/2022,301.22,301.22,288.63,288.91,-19.93,-6.45%,13581
11/02/2022,318.84,318.84,307.21,308.84,-8.79,-2.77%,1377
11/01/2022,321.605,322.61,313.38,317.63,-0.255,-0.08%,40612
10/31/2022,323.51,323.51,317.75,317.885,-6.305,-1.94%,961
10/28/2022,319.45,326.7,319.03,324.19,6.55,+2.06%,447
10/27/2022,322.96,323.18,316.895,317.64,-7.149,-2.20%,1675
10/26/2022,323.79,330.33,317,324.789,2.749,+0.85%,10040
10/25/2022,319.385,323.61,316.22,322.04,7.72,+2.46%,203796
10/24/2022,306.37,314.32,306.21,314.32,8.88,+2.91%,5486
10/21/2022,302.38,305.44,298.33,305.44,5.12,+1.70%,73114
10/20/2022,301.03,308.645,300.32,300.32,1.55,+0.52%,790
10/19/2022,294.59,303.6,294.24,298.77,7.371,+2.53%,988
10/18/2022,302.405,302.68,288.59,291.399,-1.561,-0.53%,92660
10/17/2022,296.94,297.75,291.53,292.96,3.701,+1.28%,1977
10/14/2022,295.26,297.404,288.52,289.259,-3.871,-1.32%,1302
10/13/2022,286.15,297.42,276.85,293.13,5.48,+1.91%,106909
10/12/2022,284.69,289.82,284.69,287.65,2.15,+0.75%,12589
10/11/2022,286.1,287.65,282.24,285.5,0.545,+0.19%,438
10/10/2022,289.9,289.9,283.68,284.955,-4.165,-1.44%,1809
10/07/2022,292.965,298.41,288.011,289.12,-10.325,-3.45%,13533
10/06/2022,298.239,304.62,297.15,299.445,4.375,+1.48%,2319
10/05/2022,291.61,295.52,289.746,295.07,0.47,+0.16%,1642
10/04/2022,285.24,296.38,285.24,294.6,9.42,+3.30%,223604
10/03/2022,275.2,285.18,275.2,285.18,5.91,+2.12%,1875
09/30/2022,279.69,284.05,279.09,279.27,2.25,+0.81%,9511
09/29/2022,278.95,278.95,275.12,277.02,-3.79,-1.35%,908
09/28/2022,280.38,280.94,276.15,280.81,5.05,+1.83%,1731
09/27/2022,276.96,284.357,274.9,275.76,-3.6,-1.29%,18637
09/26/2022,285.67,288.32,278.48,279.36,-3.93,-1.39%,963
09/23/2022,287.06,287.99,283.1,283.29,-3.5,-1.22%,79158
09/22/2022,286.3,287.64,281.141,286.79,-2.51,-0.87%,148364
09/21/2022,291.06,294.9,289.3,289.3,-2.09,-0.72%,143154
09/20/2022,296.06,296.06,288.144,291.39,-3.55,-1.20%,193780
09/19/2022,298.8,298.99,293.695,294.94,1.37,+0.47%,1756
09/16/2022,301.97,309.13,292.14,293.57,-15.56,-5.03%,24363
09/15/2022,343.479,371.52,305.44,309.13,-61.615,-16.62%,65032
09/14/2022,369.57,374.21,366.809,370.745,-5.24,-1.39%,3046
09/13/2022,381.5,383.17,374.99,375.985,-17.345,-4.41%,5637
09/12/2022,392.185,394.49,389.39,393.33,-1.299,-0.33%,9579
09/09/2022,383.63,395.89,383.63,394.629,12.879,+3.37%,17419
09/08/2022,377.2,386.29,376.12,381.75,3.391,+0.90%,9254
09/07/2022,368.2,378.359,367.93,378.359,9.439,+2.56%,1981
09/06/2022,367.23,373.22,365.77,368.92,0.17,+0.05%,4984
09/02/2022,374.63,381.96,368.75,368.75,4.48,+1.23%,23817
09/01/2022,370.62,371,362.02,364.27,-9.76,-2.61%,3700
08/31/2022,378.53,380.74,373.85,374.03,0.95,+0.25%,1588
08/30/2022,379.54,380.84,371.069,373.08,-12.47,-3.23%,1722
08/26/2022,403.99,404.234,385.379,385.55,-14.17,-3.54%,1722
08/25/2022,405.83,405.83,394.47,399.72,-8.02,-1.97%,2903
08/24/2022,410.68,413.79,406.71,407.74,-4.82,-1.17%,1279
08/23/2022,409.87,415.7,409.87,412.56,1.17,+0.28%,467
08/22/2022,419.24,420,410.915,411.39,-14.73,-3.46%,1184
08/19/2022,431.33,432.299,424.72,426.12,-13.43,-3.06%,31589
08/18/2022,438.61,441,438.18,439.55,-1.36,-0.31%,486
08/17/2022,440.87,441.91,437.05,440.91,-8.55,-1.90%,700
08/16/2022,446.08,449.46,440.215,449.46,0.27,+0.06%,1089
08/15/2022,445,450.26,445,449.19,6.63,+1.50%,428
08/12/2022,439.61,442.57,437.8,442.56,4.83,+1.10%,22277
08/11/2022,445.739,445.739,436.24,437.73,-1.27,-0.29%,2073
08/10/2022,441.645,443.105,436.4,439,11.9,+2.79%,2840
08/09/2022,433.15,434.455,424.875,427.1,-6.57,-1.51%,5615
08/08/2022,435,439.65,432.68,433.67,0.92,+0.21%,902
08/05/2022,422.74,433.85,422.74,432.75,8.58,+2.02%,553
08/04/2022,425.25,427.405,420.03,424.17,0.731,+0.17%,472
08/03/2022,413.005,424.84,412.81,423.439,13.539,+3.30%,666
08/02/2022,411.09,412.06,402.61,409.9,0.761,+0.19%,4208
08/01/2022,406.54,417.019,405.815,409.139,0.909,+0.22%,1620
07/29/2022,405.23,408.23,401.4,408.23,3.271,+0.81%,3406
07/28/2022,392.76,405.55,391.13,404.959,17.459,+4.51%,3856
07/27/2022,379.26,387.71,379.26,387.5,6.3,+1.65%,69594
07/26/2022,391.978,393.58,379.99,381.2,-11.247,-2.87%,50701
07/25/2022,400.11,400.54,391.67,392.447,-7.378,-1.85%,1035
07/22/2022,409.75,414.34,399.825,399.825,-8.615,-2.11%,1603
07/21/2022,401.49,408.44,400.07,408.44,8.47,+2.12%,4520
07/20/2022,392.02,402.92,389.75,399.97,12.2,+3.15%,1947
07/19/2022,381.99,387.77,378.51,387.77,8.5,+2.24%,1496
07/18/2022,383.83,385.74,379.27,379.27,1.36,+0.36%,1492
07/15/2022,379.07,382.46,377.04,377.91,8.11,+2.19%,4804
07/14/2022,368.83,370.81,361.9,369.8,-1.23,-0.33%,706
07/13/2022,368.2,373.41,365.626,371.03,-5.78,-1.53%,1404
07/12/2022,383.9,391.3,375.95,376.81,-9.958,-2.57%,1853
07/11/2022,385.805,387.76,380.44,386.768,-0.652,-0.17%,3736
07/08/2022,385.99,391.4,384.28,387.42,-2.36,-0.61%,877
07/07/2022,382.59,390.05,382.59,389.78,9.13,+2.40%,100
07/06/2022,376.49,383.9,374.9,380.65,6.54,+1.75%,9586
07/05/2022,363.5,376.31,360.43,374.11,8.44,+2.31%,3184
07/01/2022,366.06,366.06,360.23,365.67,-4.31,-1.16%,796
06/30/2022,362.07,369.98,358.43,369.98,0.9,+0.24%,971
06/29/2022,369.28,370.34,363.21,369.08,0.98,+0.27%,162
06/28/2022,381.07,381.905,366.611,368.1,-11.96,-3.15%,23059
06/27/2022,389.31,389.31,380.06,380.06,0.1,+0.03%,1710
06/24/2022,380.64,384,378.38,379.96,6.96,+1.87%,3124
06/23/2022,366.726,377.47,366.726,373,1.4,+0.38%,2037
06/22/2022,360.79,371.6,360.79,371.6,8.31,+2.29%,2905
06/21/2022,355.254,372.03,354.92,363.29,-2.86,-0.78%,2470
06/17/2022,348.06,366.245,346.73,366.15,4.092,+1.13%,3440
06/16/2022,367.26,376.92,361.48,362.058,-10.152,-2.73%,34770
06/15/2022,376.03,378.617,372,372.21,-1.75,-0.47%,253
06/14/2022,370.91,376.5,367.56,373.96,-1.01,-0.27%,1333
06/13/2022,379.902,385.08,373.46,374.97,-20.64,-5.22%,4670
06/10/2022,411.74,413.07,390.475,395.61,-37.355,-8.63%,4111
06/09/2022,424.17,435.975,423.985,432.965,4.165,+0.97%,2601
06/08/2022,428.5,433.615,427.96,428.8,-3.7,-0.86%,1164
06/07/2022,423.41,434.087,423.41,432.5,2.39,+0.56%,1567
06/06/2022,437.72,438.44,428.71,430.11,11.49,+2.74%,2319
06/01/2022,427.98,436.905,414.14,418.62,-5.44,-1.28%,1809
05/31/2022,425.88,428,413.934,424.06,1.02,+0.24%,3305
05/27/2022,417.88,427.09,413,423.04,13.41,+3.27%,1979
05/26/2022,405.256,411.36,403.51,409.63,7.8,+1.94%,1781
05/25/2022,396.62,402.4,395.32,401.83,6.15,+1.55%,5583
05/24/2022,401.56,401.61,391.32,395.68,-10.18,-2.51%,2006
05/23/2022,404.01,407.74,399.6,405.86,17.33,+4.46%,661
05/20/2022,402,405.5,386.29,388.53,-11.74,-2.93%,247
05/19/2022,401.17,401.17,392.42,400.27,2.331,+0.59%,1771
05/18/2022,411.31,411.31,397.939,397.939,-10.411,-2.55%,46887
"Downloaded from Barchart.com as of 06-08-2023 03:38pm CDT"
