Time,Open,High,Low,Last,Change,%Chg,Volume
10/17/2022,57.53,58.5,57.111,57.785,0.25,+0.43%,95150
10/14/2022,59.71,59.912,56.245,57.535,-1.79,-3.02%,212418
10/13/2022,55.525,60.055,54.59,59.325,1.875,+3.26%,227481
10/12/2022,57.63,58.12,56.345,57.45,0.745,+1.31%,206056
10/11/2022,57.072,58.915,56.07,56.705,-0.765,-1.33%,166821
10/10/2022,57.375,58.76,56.31,57.47,-3.33,-5.48%,116618
10/07/2022,63.702,67.85,59.366,60.8,-8.21,-11.90%,316652
10/06/2022,67.94,70.265,67.68,69.01,4.265,+6.59%,223260
10/05/2022,67.9,67.9,64.525,64.745,-4.095,-5.95%,217931
10/04/2022,66.11,69.179,66.11,68.84,3.62,+5.55%,923525
10/03/2022,63.36,66.35,63.36,65.22,0.22,+0.34%,131043
09/30/2022,63.66,65.89,63.5,65,0.59,+0.92%,137716
09/29/2022,67.12,68.36,63.432,64.41,-3.365,-4.96%,1108224
09/28/2022,66,68.665,66,67.775,-0.95,-1.38%,104855
09/27/2022,66.3,68.75,66.029,68.725,0.925,+1.36%,272456
09/26/2022,67.86,68.735,66.41,67.8,-0.08,-0.12%,107216
09/23/2022,69.5,69.5,67,67.88,-3.635,-5.08%,1749250
09/22/2022,74.48,74.48,69.855,71.515,-3.905,-5.18%,5925016
09/21/2022,75.296,77.209,74.635,75.42,-1.06,-1.39%,666066
09/20/2022,76.77,76.77,74.798,76.48,0.151,+0.20%,697095
09/19/2022,75.36,77.325,75.36,76.329,1.174,+1.56%,104432
09/16/2022,75.45,76.81,74.72,75.155,-1.15,-1.51%,343156
09/15/2022,76.67,77.92,74.92,76.305,-0.895,-1.16%,125882
09/14/2022,77.34,78.062,75.9,77.2,-1.09,-1.39%,169342
09/13/2022,85.95,85.95,78.081,78.29,-5.94,-7.05%,141004
09/12/2022,84.912,85.31,83.47,84.23,-0.26,-0.31%,123577
09/09/2022,84.095,85.59,83.88,84.49,1.44,+1.73%,196877
09/08/2022,81.38,83.43,79.28,83.05,3.745,+4.72%,838238
09/07/2022,79.44,79.669,77.77,79.305,-0.745,-0.93%,183031
09/06/2022,80.24,80.89,78.4,80.05,-0.255,-0.32%,215367
09/05/2022,80.24,80.305,80.24,80.305,-2.62,-3.16%,907
09/02/2022,82.33,83.6,79.84,82.925,3.95,+5.00%,1104945
09/01/2022,82.45,82.695,78.541,78.975,-4.825,-5.76%,360950
08/31/2022,86.37,86.63,83.75,83.8,-3.335,-3.83%,145867
08/30/2022,89.539,90.145,85.38,87.135,-7.135,-7.57%,178469
08/26/2022,96.24,97.562,92.039,94.27,-3.085,-3.17%,168365
08/25/2022,93.308,97.559,93.23,97.355,4.41,+4.74%,102660
08/24/2022,92.212,93.34,90.93,92.945,-1.305,-1.38%,112015
08/23/2022,92.98,94.435,92.121,94.25,0.275,+0.29%,355252
08/22/2022,94.164,94.98,92.47,93.975,-2.585,-2.68%,132984
08/19/2022,98.73,99.232,94.6,96.56,-1.655,-1.69%,176296
08/18/2022,97.5,100.989,96.74,98.215,1.03,+1.06%,101522
08/17/2022,99.25,99.618,96.73,97.185,-1.35,-1.37%,105579
08/16/2022,101.01,101.389,98.355,98.535,-2.785,-2.75%,207591
08/15/2022,100.5,101.84,99.818,101.32,0.88,+0.88%,99933
08/12/2022,99.29,101.4,98.522,100.44,-0.935,-0.92%,715459
08/11/2022,99.91,102.33,98.875,101.375,4.555,+4.70%,127703
08/10/2022,97.47,98.732,95.645,96.82,0.875,+0.91%,81640
08/09/2022,99.12,100.07,93.675,95.945,-4.805,-4.77%,428129
08/08/2022,102.31,102.31,98,100.75,-1.295,-1.27%,257765
08/05/2022,103.82,103.835,101,102.045,0.19,+0.19%,119260
08/04/2022,98.195,104.505,97.365,101.855,4.135,+4.23%,154007
08/03/2022,94.45,98.691,94.271,97.72,0.595,+0.61%,178197
08/02/2022,95.445,100.9,95.445,97.125,-0.46,-0.47%,191345
08/01/2022,94.876,98.37,93.98,97.585,4.24,+4.54%,230904
07/29/2022,90.65,93.981,90.57,93.345,2.96,+3.27%,104757
07/28/2022,90.19,91.615,88.635,90.385,1.745,+1.97%,151520
07/27/2022,86.985,89.21,86.34,88.64,1.455,+1.67%,138504
07/26/2022,87.095,87.749,85.175,87.185,0.745,+0.86%,124371
07/25/2022,88.1,88.1,85.279,86.44,-2.19,-2.47%,371114
07/22/2022,90.43,90.62,87.17,88.63,-1.8,-1.99%,157945
07/21/2022,90.019,91.568,88.23,90.43,1.58,+1.78%,312906
07/20/2022,85.812,89.331,85.15,88.85,4.095,+4.83%,528275
07/19/2022,82.75,86.39,82.218,84.755,1.18,+1.41%,106396
07/18/2022,82.44,84.45,81.51,83.575,3.375,+4.21%,143690
07/15/2022,79.21,80.72,77.95,80.2,3.235,+4.20%,83612
07/14/2022,78.69,78.88,76.02,76.965,-1.01,-1.30%,139730
07/13/2022,76.7,79.1,74.53,77.975,1.61,+2.11%,867100
07/12/2022,77.245,77.366,74.48,76.365,-0.515,-0.67%,960707
07/11/2022,77.855,78.231,75.85,76.88,-2.12,-2.68%,115640
07/08/2022,78.36,80.44,77.403,79,-0.175,-0.22%,97445
07/07/2022,77.258,79.91,76.95,79.175,5.07,+6.84%,111422
07/06/2022,75.16,75.739,73.605,74.105,0.12,+0.16%,699077
07/05/2022,71.98,74.899,71.61,73.985,0.545,+0.74%,168572
07/04/2022,73.156,73.44,73.156,73.44,0.37,+0.51%,18000
07/01/2022,76.47,76.47,72.701,73.07,-4.835,-6.21%,140242
06/30/2022,76.85,78.86,75.495,77.905,0.225,+0.29%,240494
06/29/2022,80.78,80.78,76.531,77.68,-5.54,-6.66%,283072
06/28/2022,86.54,86.7,80.58,83.22,-3.01,-3.49%,187534
06/27/2022,87.635,88.175,85.32,86.23,-0.42,-0.48%,199803
06/24/2022,83.555,87.43,83.099,86.65,3.535,+4.25%,171123
06/23/2022,84.065,84.7,80.24,83.115,-1.66,-1.96%,142240
06/22/2022,82.2,86.329,82.2,84.775,-0.495,-0.58%,105107
06/21/2022,83.78,85.759,82.665,85.27,3.86,+4.74%,123163
06/20/2022,81.41,81.41,81.41,81.41,0.13,+0.16%,0
06/17/2022,82.36,82.89,79.448,81.28,-2.18,-2.61%,189360
06/16/2022,86.04,86.94,81.212,83.46,-4.305,-4.91%,260457
06/15/2022,87.82,89.065,86.34,87.765,1.02,+1.18%,179326
06/14/2022,87.253,88.251,85.95,86.745,-1.77,-2.00%,177117
06/13/2022,91.013,91.988,88.115,88.515,-7.055,-7.38%,215013
06/10/2022,99.9,99.9,94.28,95.57,-6.735,-6.58%,304815
06/09/2022,102.43,103.88,100.57,102.305,-2.405,-2.30%,182359
06/08/2022,104.955,105.83,100.42,104.71,-0.25,-0.24%,592585
06/07/2022,104.063,106.18,102.64,104.96,-0.89,-0.84%,124332
06/06/2022,108.823,109.575,104.295,105.85,3.805,+3.73%,132578
06/01/2022,101.86,103.511,99.571,102.045,-0.835,-0.81%,466325
05/31/2022,102.71,104.531,100.07,102.88,2.3,+2.29%,159982
05/30/2022,100.58,100.58,100.58,100.58,0,0.00%,0
05/27/2022,100.28,102.379,99.4,100.58,1.775,+1.80%,176383
"Downloaded from Barchart.com as of 06-08-2023 05:02pm CDT"
